,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,40.52700521764445,23.82790830037853,70.15138058459709,25.402995224206116,51.205610334107334,-0.5005646331022726,14.055124391537952,34.62847653577771,9.124017188964114,7.53871351040511,17.31913290211298,4.340749633294554,3.71446680183786,10.432689956371856,35.840481891992454,11.691831539496278,44.29200593618014,-7.429410715823031,47.43849361736459,76.36535538346615,18.93874353387531,12.421753496617658,10.325771261593811,54.55031969637295,4.258354246500193,17.083163664480775,18.615272364052956,5.736315035806209,9.0190101804744,-2.7595929794187732,55.204437230155065,8.601140805964254,8.02144810732638,-0.06741884729340142,40.174891748870046,7.461041696910697,9.850392819502625,7.830038488275495,21.085650072413934,5.858359904971225,18.064200641008675,9.43214795243219,2.5040291469271643,0.26935756114944276,19.95237515332769,7.455009837031397,9.459745780610293,39.86131068230828,6.326133070887215,20.62774355345915
1,16.131191555064696,3.4174446903946656,-4.161446289792647,44.97095079870664,9.048226825073957,1.6526192280405922,6.938698134672057,15.127168617089204,-6.665835030047311,4.690397136757516,2.3082934425486457,7.929748557017842,11.82494423627979,34.41658256652374,15.298032164574044,22.995299378828385,22.3848153345604,55.55150756278625,23.992569832969608,54.674736107150174,-1.7761260474386225,45.51901335850114,3.134709819390066,27.514922773356993,60.378453090279535,19.405803440694267,7.011673460069961,9.927104690760935,23.89438445706578,14.720509431678629,16.567111355901517,-1.8181127186762858,11.356640720628377,9.492913576053489,37.152063717205735,9.03956649393422,1.9341702440958954,23.881065658911634,9.95830182620906,16.59942613263845,24.769010062250274,101.7151518850528,-1.0399921957688454,18.389691184545057,4.058942003867813,9.340447027306048,8.972296036877442,7.967515537624819,5.644450408608248,31.05095013835896
2,31.711781179888348,1.921228094225663,34.67304668983354,50.25859432035168,80.42987281621731,0.17115048270186156,16.645188070739366,33.59127582564939,10.008848087565113,12.42393617247252,4.634738578696194,13.239160528274882,63.23789422840285,5.562516755765483,25.3961110133351,16.909672321334124,18.999458610563323,-4.180828685825091,20.769628629748716,18.139716667859545,13.425694472385082,12.13407109291747,17.665002014739024,87.21035457677172,8.343622475538513,8.322333214015138,26.460727255872648,30.902185770955725,11.491561523025588,32.39019173616227,19.872698873243543,17.615819993398986,47.80176614655136,7.037840429284539,-6.8599998147143655,36.1375363100449,23.92504336384764,23.008348544950966,13.259606292791212,21.920072080848577,24.733085196993223,12.55387520042216,13.120950531527393,34.28504722651883,41.68738982234673,50.27968745273698,24.313795654726405,4.48515812763415,-8.039311983862966,30.973227881814076
3,22.344607994732748,17.65492482839955,-7.462116950164004,11.181247116279915,9.024700448735167,43.636999267542166,5.731934264865142,62.434214519409736,34.54046540175278,-3.1271121656445455,20.60098384403155,19.087275726320406,14.248581095114105,10.425174238177945,49.66495442332743,61.74329022126771,21.27967707721129,34.03891533381859,7.92623850673349,40.40438701132833,4.866845723580017,3.881335014727451,0.7711528850894194,2.5107559972963984,1.784513605471819,13.575965683686015,14.231138412701572,26.069586759865985,11.004853497620736,37.29427654203363,-5.322945287302195,17.11778661477937,39.183213754982056,7.009744131336993,45.78309540282844,14.717598265494752,10.166882017999464,27.420281277400917,27.880626386499696,10.124082481606003,13.562030261780054,10.719870543324125,0.4734894434008723,1.153721252798821,14.22337561461648,28.148071441864886,-3.480725436712409,49.718266088687656,36.34720125890303,8.920896851158574
4,1.4633053415281654,70.86714288054364,26.463259661075035,35.61695801749115,11.806955837652414,35.41438984942792,22.295905508068213,27.546526241416608,10.187778167622284,38.98817140316274,22.49585761620709,4.450735610890309,63.79926904853238,19.74560391095828,18.337493737288987,3.7709933191919642,20.745521633953263,12.464143569121413,11.468165156774436,0.261906733729528,4.203701749704052,9.915178620354943,4.466310782815004,20.42493250462394,6.895993046191036,20.654928279011443,-5.562840401482463,6.010569629908441,27.084578727134986,22.593251067897135,5.300473490797263,39.69967527390563,17.071044213494886,10.302870969022933,7.866666159043263,3.2956859124817335,5.318614426606114,-3.3347028216176473,12.192567584316201,65.30963787450617,13.428347974517122,45.66880746399292,23.52206079549711,56.07208997926123,3.727360778105684,7.822074929396042,19.567931124898443,13.023900401205708,10.670012705153054,17.301296605679042
5,43.27893735975814,3.2137882591916096,93.177203658519,4.56504406483483,25.798064962401185,25.6254073472113,28.896434903194812,37.939375503051075,6.950597117142573,43.95021694717111,16.303665805318452,14.551503389304806,14.03879825882563,8.558864069425438,37.70761786280599,10.285884640791709,30.524982861783354,16.780688464477947,52.21391248744813,20.70887176129954,6.9516259576746755,28.491713280207264,30.437730256100615,34.04987681238783,-0.6803119730534872,10.16567845389116,64.12669382155657,88.23489401438088,15.199539936431389,29.957178944835523,16.30318466067049,1.4656584161677646,39.71335636468926,15.454906869531545,9.01512066091514,0.23426515541819182,-4.675625696006485,4.486770663107129,10.735340604653217,58.67449801537718,30.091882771056998,22.31874020934025,4.3082460138111,10.857859516773367,30.499415941217773,3.704722173545172,10.019648524968481,24.703587265490967,117.49344649425407,50.03537013840117
6,6.694465421303161,11.062795090204261,-2.5169033434158763,31.02791979539098,61.16652145879027,10.951732155499748,-0.11539718781922925,2.201391055739629,20.171656635692084,-1.4311738197678112,14.849521767487625,16.749754570228273,16.91698096834392,17.45469923421832,14.358376498924775,9.14127352758939,15.52977418339901,11.411070697471914,10.291394788622037,52.138819438202134,14.887096301517484,10.567843173682387,1.5180553050357206,5.659600075072333,11.42196248206637,39.89994614896601,14.370768177510264,13.699865691212436,-0.29616181141220643,25.130765985039567,30.469661931036036,13.649677268528624,52.68388757685062,19.835875126833088,21.87245268293425,26.845369434638187,4.30436353628211,11.57544854857837,15.903828015642427,50.29238075634947,16.844396953062557,10.358070741093796,63.3260875321585,28.948807602441374,0.1189951417167201,32.33183334926715,58.049533615577445,-4.823414696210571,-1.2263692206806276,9.471126582629227
7,29.10211464092963,22.754558613126726,13.426778721272877,2.3434214754716187,15.373545205002202,-1.2238969576794878,-0.1000801898513135,5.451040705264102,16.489082759779713,-7.990087346049029,1.387886987531871,41.66567984306782,19.803238302748753,16.898559642751838,5.728051746799258,13.086349568933507,17.367311648605906,49.3999346829205,-7.99781664797941,24.32398655715175,7.518867944009114,-0.973583806871801,7.0536888348122275,22.1328852671685,44.31240969804155,2.650887727959467,-2.760831520534093,7.704814770480488,58.64260100467938,35.60273526790056,54.67155085381523,5.990496436250553,53.498567982495636,14.656833867408164,14.029265126027987,16.04458333094412,48.60634032347181,38.34689100757312,17.87830852324206,7.186030481569248,58.46515491341303,19.08286776623312,-5.488303124009971,9.466046543469059,4.035344879203241,27.023081924103145,1.3181555500687558,18.20166208447025,13.584367696173599,-0.0829536785657139
8,11.685738373028993,4.706832163979857,9.62818052896235,49.37193554397214,44.92230137733892,27.668566609264957,43.15574217471014,9.336130716962266,3.202757544154398,57.79245279437299,10.602835141351845,33.494948938357915,10.549649992802069,16.294031441826217,25.650721512735466,4.016286545974648,-5.876248413357018,30.89793385966417,11.610335680169301,18.784570244834583,20.807097972355663,43.082063979233546,21.70584938215375,12.372600093897589,25.778837815875065,25.929678058390973,59.178678238594664,51.39430415593403,15.691697566053886,4.17072473942663,24.330203064276837,24.1000731288451,7.27187093884437,44.59607082826875,-4.18305370009326,36.29046928616008,9.019858777340472,30.994097710133385,44.6820885513757,-2.902867989301771,84.60681364204774,108.64064437057814,49.90546213340307,3.3421689389787836,0.20932791468019296,40.57692552962224,6.901124748631746,5.5755337208566065,1.4890844043047338,11.699111481048119
9,7.252591203330552,26.535360881225312,65.26986264634338,12.067808767629042,19.961349851809743,13.104691020209488,0.7834859966156165,10.464911552090843,23.314855381609732,55.86981920713597,48.987215478611816,-8.451870446476306,40.07038053478017,32.41958097553055,7.584873395772233,6.169495255281232,33.78634220939188,-2.0708372400953214,7.2776183320725565,6.101733479821744,-0.15406152290904362,-0.9821041096291108,31.621383372030373,61.9039023692044,10.046447959956515,-3.3941218632358097,9.27531553508888,36.2597822494545,38.43262635104771,17.519068212814396,-3.514111971163212,12.001932432879006,1.2655856269243966,-5.657656675661528,17.333659723127727,7.319501067624335,39.76711650654317,29.031661655044566,10.91819713633911,17.586322893493083,7.493923807905584,11.767821449918515,19.42366682968307,94.56627325567625,15.66525847621317,23.961987406911486,15.892287599791079,15.403200117078121,23.830174930576607,24.68041659281846
